"Dates","MR_RF","SMB","HML"
2005-04-20,-0.0056,-0.0027,-0.00765
2005-04-21,-0.0087,-0.000666666666666667,-0.00155
2005-04-22,-0.003,0.00343333333333333,-0.00095
2005-04-25,0.0021,0.00256666666666667,-0.00025
2005-04-26,8e-04,-0.000533333333333333,-4.99999999999997e-05
2005-04-27,-2e-04,0,0
2005-04-28,-0.026,0.00236666666666667,-0.00685
2005-04-29,0.0069,-0.00196666666666667,-0.00415
2005-05-02,-2e-04,0,0
2005-05-03,0.0093,0.005,0.0049
2005-05-04,-5e-04,0.00353333333333333,0.0026
2005-05-05,0.0107,-0.00183333333333333,-0.00375
2005-05-06,0.0106,-0.00776666666666667,0.0028
2005-05-09,0.0161,-0.00606666666666667,-0.0054
2005-05-10,-0.0057,-0.00156666666666667,0.00055
2005-05-11,0.0012,0.000666666666666667,-0.0013
2005-05-12,0.0037,8e-04,-0.0025
2005-05-13,-0.0157,0.00286666666666667,-0.00025
2005-05-16,0.0108,-0.00186666666666667,0.0017
2005-05-17,7e-04,0.000666666666666667,0.00325
2005-05-18,0.012,0.00163333333333333,-8e-04
2005-05-19,-0.0028,-0.00356666666666667,0.0055
2005-05-20,0.0137,0.0013,3e-04
2005-05-23,0.0048,-0.00416666666666667,0.0045
2005-05-24,0.0035,0.00176666666666667,0.00115
2005-05-25,-0.0049,0.0019,-5e-04
2005-05-26,0.0172,-0.00416666666666667,0.0032
2005-05-27,0.0046,0.00223333333333333,-7e-04
2005-05-30,0.0105,-0.000733333333333333,0.0023
2005-05-31,-0.0095,0.0067,0.00265
2005-06-01,0.0051,-0.00333333333333333,0.0038
2005-06-02,0.0074,-0.00406666666666667,-0.00015
2005-06-03,0.0038,-0.00506666666666667,-0.00065
2005-06-06,0.005,0.000766666666666667,1e-04
2005-06-07,-0.0078,-0.000666666666666666,-7e-04
2005-06-08,0.0013,0.000866666666666667,0.0034
2005-06-09,-1e-04,-9e-04,0.003
2005-06-10,0.0019,-0.00316666666666667,-0.0059
2005-06-13,0.0136,3e-04,-0.00715
2005-06-14,-1e-04,0.00163333333333333,-5e-04
2005-06-15,-0.0011,-0.0012,-0.00015
2005-06-16,-2e-04,0,0
2005-06-17,0.0079,7e-04,0.0052
2005-06-20,0.0019,-6e-04,-0.00675
2005-06-21,-0.0025,-0.00236666666666667,-0.0115
2005-06-22,-1e-04,-0.000266666666666667,-0.00075
2005-06-23,-0.0026,6.66666666666663e-05,-6e-04
2005-06-24,-0.0125,3e-04,0.00665
2005-06-27,-0.0027,-0.000333333333333334,0.002
2005-06-28,0.0011,0.00166666666666667,-0.0039
2005-06-29,0.0081,-0.000633333333333333,0.00085
2005-06-30,-0.0022,-0.000933333333333333,-0.00635
2005-07-01,0.0061,0.00326666666666667,0.00165
2005-07-04,0.0057,-1e-04,-0.00275
2005-07-05,0.0035,-0.002,0.00255
2005-07-06,0.0021,-0.0013,-0.00415
2005-07-07,-0.0066,0.00126666666666667,0.00225
2005-07-08,0.0106,-0.00366666666666667,0.0092
2005-07-11,0.004,0.000433333333333333,0.00275
2005-07-12,-5e-04,-0.00456666666666667,0.006
2005-07-13,0.0108,-0.0021,0.003
2005-07-14,0.0072,0.0049,0.00335
2005-07-15,-0.0042,-0.00383333333333333,-4e-04
2005-07-18,0.003,0.00293333333333333,0.0034
2005-07-19,0.0067,-0.0028,0.0032
2005-07-20,5e-04,0.00306666666666667,-0.0013
2005-07-21,0.0027,0.0035,-0.00085
2005-07-22,0.0066,0.00136666666666667,-0.00055
2005-07-25,0.0076,0.0025,0.0033
2005-07-26,-0.0054,0.00523333333333333,0.00645
2005-07-27,0.0039,0.000466666666666667,-0.00625
2005-07-28,0.0064,0.00203333333333333,-0.0046
2005-07-29,-0.0052,-0.0054,0.00315
2005-08-01,0.0037,-0.00116666666666667,0.00235
2005-08-02,0.0079,-0.00406666666666667,0.0029
2005-08-03,0.0066,0.00303333333333333,0.0058
2005-08-04,0.0024,-0.00456666666666667,-0.00035
2005-08-05,-5e-04,0.0019,0.0039
2005-08-08,0.0088,0.00216666666666667,-9e-04
2005-08-09,-2e-04,0,0
2005-08-10,0.0083,-0.00273333333333333,0.00195
2005-08-11,-0.0019,-0.00123333333333333,-0.0068
2005-08-12,0.004,-0.00533333333333333,-0.01215
2005-08-15,0.0068,0.0079,0.0078
2005-08-16,-0.0089,-0.0086,-0.00385
2005-08-17,-0.0131,0.003,0.00755
2005-08-18,-0.0029,-0.0013,3e-04
2005-08-19,0.0096,-0.000666666666666666,-0.0026
2005-08-22,0.0037,-0.0065,5e-04
2005-08-23,-4e-04,0.0036,0.00125
2005-08-24,-0.0156,-0.00303333333333333,-0.00025
2005-08-25,-0.0036,-0.000566666666666667,-2e-04
2005-08-26,-0.0057,0.00253333333333333,4.99999999999999e-05
2005-08-29,-0.0021,-3.3333333333334e-05,-0.0017
2005-08-30,0.0021,0.00406666666666667,-0.0017
2005-08-31,0.0072,0.0033,0.00025
2005-09-01,0.0168,-0.000133333333333334,0.00265
2005-09-02,0.0054,-0.000766666666666665,0.0017
2005-09-05,-0.0035,-0.0015,-0.00065
2005-09-06,0.0099,0.00433333333333333,-0.0022
2005-09-07,0.0058,0.0027,0.00765
2005-09-08,-0.0059,-0.00413333333333333,0.0053
2005-09-09,0.0024,1e-04,-0.00525
2005-09-12,0.0107,0.00503333333333333,-9e-04
2005-09-13,-0.0069,-3e-04,0.0028
2005-09-14,0.0026,-0.000866666666666666,-0.00495
2005-09-15,0.01,0.00146666666666667,5e-04
2005-09-16,0.0136,0.00216666666666667,0.00095
2005-09-19,0.0075,0.00263333333333333,0.00215
2005-09-20,-0.0071,0.00133333333333333,0.0069
2005-09-21,0.0045,0.00356666666666667,0.00225
2005-09-22,-0.0129,-0.0024,0.00145
2005-09-23,-0.0056,-0.00153333333333333,-0.0028
2005-09-26,0.0154,0.00316666666666667,0.0052
2005-09-27,0.0035,9.99999999999998e-05,-0.00485
2005-09-28,0.011,0.0084,0.0142
2005-09-29,0.0016,-0.0015,-0.00465
2005-09-30,0.0122,-9e-04,-0.0026
2005-10-03,-0.0128,0.00563333333333333,-0.000900000000000001
2005-10-04,0.0018,-0.000933333333333333,0.0021
2005-10-05,-0.0064,0.00156666666666667,-0.00065
2005-10-06,-0.0179,-0.000399999999999999,-0.00215
2005-10-07,-0.0102,-0.0037,0.00455
2005-10-10,6e-04,-0.00126666666666667,0.000700000000000001
2005-10-11,0.0104,0.00653333333333333,-0.00455
2005-10-12,0.0016,-0.00463333333333333,-0.0024
2005-10-13,-0.0248,0.00636666666666667,0.00635
2005-10-14,-0.0175,0.0049,0.0065
2005-10-17,0.0179,0.00166666666666667,0.0023
2005-10-18,-0.0064,0.0046,0.00135
2005-10-19,-0.0185,-0.00173333333333333,-0.00575
2005-10-20,0.0186,0.000866666666666667,-0.00565
2005-10-21,-0.0141,-0.01,0.0047
2005-10-24,0.0245,-0.000666666666666667,-0.00395
2005-10-25,0.0057,-0.0044,-8e-04
2005-10-26,0.0209,0.00196666666666667,-0.00445
2005-10-27,-0.012,0.00166666666666667,-0.0063
2005-10-28,-9e-04,0.00246666666666667,-0.000700000000000001
2005-10-31,0.0118,0.00593333333333333,0.00995
2005-11-01,0.0074,-0.0022,-0.00115
2005-11-02,4e-04,0.0102666666666667,-0.00155
2005-11-03,0.0237,0.00283333333333333,0.0077
2005-11-04,-0.0052,-0.0013,-0.0065
2005-11-07,0.0102,0.01,0.000399999999999999
2005-11-08,-0.0161,-0.00403333333333333,-0.00395
2005-11-09,0.0016,0.0049,-0.00075
2005-11-10,0.0105,-0.00896666666666667,0.0038
2005-11-11,0.0062,-0.0022,0.00105
2005-11-14,0.0165,-0.00716666666666667,-0.00505
2005-11-15,-0.0059,-0.0021,-0.00575
2005-11-16,-0.0099,0.00173333333333333,0.0044
2005-11-17,0.0092,-0.0052,-0.0014
2005-11-18,0.0102,-0.0089,0.0018
2005-11-21,-0.0017,0.00623333333333333,-0.00305
2005-11-22,-0.009,-0.000833333333333333,0.0057
2005-11-23,-0.0032,0.0045,0.00745
2005-11-24,0.0122,0.000299999999999999,-0.000749999999999999
2005-11-25,-0.0078,-7e-04,-9e-04
2005-11-28,-0.0068,-0.00523333333333333,0.00185
2005-11-29,-0.0099,-0.001,0.00465
2005-11-30,-0.0153,0.0058,0.00055
2005-12-01,0.0014,5e-04,0.00265
2005-12-02,0.0081,-0.00653333333333333,-0.0057
2005-12-05,-0.0048,-0.00523333333333333,-0.0037
2005-12-06,0.0091,-0.0044,-0.0074
2005-12-07,0.0159,0.0045,-0.0049
2005-12-08,-0.0025,-8e-04,-0.00195
2005-12-09,0.0086,0.0113333333333333,0.00025
2005-12-12,0.0109,-0.00373333333333333,-0.00085
2005-12-13,-0.0094,-3e-04,0.00885
2005-12-14,0.0017,-0.0049,0.0048
2005-12-15,0.0112,0.0027,-0.0036
2005-12-16,-2e-04,0,0
2005-12-19,0.012,-0.00143333333333333,-0.0017
2005-12-20,-0.0063,-0.00443333333333333,-0.004
2005-12-21,0.0075,-0.000666666666666666,-9e-04
2005-12-22,0.0082,-0.0022,0.00525
2005-12-23,0.004,-0.00153333333333333,-0.00315
2005-12-26,-2e-04,0,0
2005-12-27,0.0101,-6.66666666666667e-05,-0.00185
2005-12-28,-0.013,-4e-04,0.00295
2005-12-29,0.005,-0.0015,0.004
2005-12-30,-0.0039,0.0026,-0.0046
2006-01-02,-2e-04,0,0
2006-01-03,0.014,7e-04,0.00425
2006-01-04,0.0031,-0.0039,-0.00395
2006-01-05,-0.0095,-0.0031,5e-04
2006-01-06,0.0091,-0.000333333333333335,-0.00255
2006-01-09,0.0084,-0.0018,-0.002
2006-01-10,-0.0046,-0.00156666666666667,0.00245
2006-01-11,0.0063,0.000233333333333333,-0.00215
2006-01-12,-0.0011,0.007,0.00715
2006-01-13,-7e-04,-0.00216666666666667,-0.001
2006-01-16,-0.013,0.0068,0.0049
2006-01-17,-0.0039,-0.00426666666666667,-0.0012
2006-01-18,0.0022,0.0116333333333333,0.00935
2006-01-19,0.0229,0.000133333333333333,-0.000200000000000001
2006-01-20,0.0078,-0.00486666666666667,-0.00385
2006-01-23,-0.0045,-0.0013,0.0028
2006-01-24,0.0114,0.000233333333333333,0.0029
2006-01-25,0.0126,-0.0031,-0.01015
2006-01-26,0.0077,0.0038,0.0025
2006-01-27,0.0154,-0.00383333333333333,0.0065
2006-01-30,-0.0067,0.00303333333333333,-0.0032
2006-01-31,0.0077,-0.0053,-0.0039
2006-02-01,0.0147,0.00106666666666667,-0.00195
2006-02-02,0.0016,0.00336666666666667,-0.00315
2006-02-03,-0.029,-0.00173333333333333,-0.0039
2006-02-06,0.0132,0.0061,-0.0019
2006-02-07,-0.007,0.00483333333333333,0.00355
2006-02-08,-0.0225,0.0043,0.00505
2006-02-09,0.0137,0.00316666666666667,0.0031
2006-02-10,-0.004,-0.00123333333333333,0.00405
2006-02-13,-0.0223,-0.00343333333333333,0.00255
2006-02-14,-0.0118,-0.000566666666666668,4.99999999999997e-05
2006-02-15,-0.001,-0.0016,-0.0033
2006-02-16,-0.0039,-0.00456666666666667,-0.0039
2006-02-17,0.0379,0.0124333333333333,0.0064
2006-02-20,-1e-04,-0.00253333333333333,-0.0012
2006-02-21,0.0065,-0.00806666666666667,-0.00355
2006-02-22,0.0083,0.00126666666666667,-0.00015
2006-02-23,-0.0014,-0.00136666666666667,-2e-04
2006-02-24,-0.008,-0.00146666666666667,-0.00125
2006-02-27,0.0086,0.00216666666666667,0.0022
2006-02-28,-0.0297,-0.00496666666666667,0.00205
2006-03-01,-2e-04,0,0
2006-03-02,0.0157,0.00883333333333333,-0.0033
2006-03-03,-0.0049,-6.66666666666663e-05,0.0025
2006-03-06,0.006,0.00196666666666667,-0.00205
2006-03-07,-0.0393,0.000700000000000003,0.0064
2006-03-08,-0.0048,0.000833333333333333,-0.00305
2006-03-09,0.0147,0.00223333333333333,-0.0022
2006-03-10,-0.0037,0.00323333333333333,0.00735
2006-03-13,0.0111,-6e-04,0.0026
2006-03-14,0.0178,0.0053,0.00085
2006-03-15,0.0205,-0.00246666666666667,-0.00065
2006-03-16,-0.0033,0.00143333333333333,0.00075
2006-03-17,0.0102,-6e-04,-0.0032
2006-03-20,0.0157,0.00426666666666667,-0.00055
2006-03-21,-2e-04,0,0
2006-03-22,-0.0075,0.00456666666666667,0.0057
2006-03-23,0.0082,0.00143333333333333,-0.0075
2006-03-24,0.0078,0.0031,-0.005
2006-03-27,0.0059,0.000266666666666667,0.00245
2006-03-28,-0.0119,-0.00266666666666667,0.00875
2006-03-29,0.0061,-4e-04,-0.0092
2006-03-30,0.0169,-0.0052,-0.00045
2006-03-31,-0.0161,7e-04,-0.00285
2006-04-03,0.0183,-0.0027,-0.0055
2006-04-04,-0.0033,0.00276666666666667,-0.0019
2006-04-05,0.0017,0.00363333333333333,0.0015
2006-04-06,-0.0028,-4e-04,-0.00505
2006-04-07,-9e-04,-6e-04,-0.00035
2006-04-10,0.0059,0.0018,-0.00105
2006-04-11,0.0065,0.0051,-0.00135
2006-04-12,-0.007,0.00596666666666667,-0.0011
2006-04-13,-0.0015,-0.0038,-0.00115
2006-04-14,-2e-04,0,0
2006-04-17,-2e-04,0,0
2006-04-18,0.0133,-0.00266666666666667,-0.00025
2006-04-19,0.0071,-0.00183333333333333,6e-04
2006-04-20,-0.0056,-0.00213333333333333,0.00145
2006-04-21,0.0025,7e-04,3e-04
2006-04-24,7e-04,0.000566666666666666,-0.00445
2006-04-25,-9e-04,0.00493333333333333,-0.00385
2006-04-26,0.0151,0.00123333333333333,-0.0048
2006-04-27,-2e-04,0,0
2006-04-28,-0.0105,-0.000366666666666667,-0.00295
2006-05-01,-2e-04,0,0
2006-05-02,0.012,0.000866666666666667,2e-04
2006-05-03,-0.0016,-0.00226666666666667,-7e-04
2006-05-04,0.0074,-0.000333333333333333,-0.00155
2006-05-05,0.0135,-0.0061,0.00245
2006-05-08,-0.0032,7e-04,9e-04
2006-05-09,0.007,-0.00366666666666667,-0.0091
2006-05-10,0.0048,-0.0056,-0.00035
2006-05-11,0.003,0.00103333333333333,0.00175
2006-05-12,-0.0144,0.0015,0.00245
2006-05-15,-0.0379,0.0012,0.0055
2006-05-16,-0.0079,0.00276666666666667,0.00285
2006-05-17,-0.0079,-0.0032,-0.0078
2006-05-18,-0.0138,-0.00283333333333334,0.0069
2006-05-19,-0.0087,-5e-04,-0.00415
2006-05-22,-0.0281,-0.0025,0.0105
2006-05-23,0.0374,0.00173333333333333,-0.00445
2006-05-24,-0.019,-0.000133333333333334,2.16840434497101e-19
2006-05-25,4e-04,-0.00116666666666667,-0.005
2006-05-26,0.0327,-3e-04,-0.0035
2006-05-29,0.0063,0.00106666666666667,-0.00105
2006-05-30,-0.0174,-0.00323333333333333,-0.00335
2006-05-31,0.0043,0.000433333333333332,0.0018
2006-06-01,-0.0103,0.0034,0.0044
2006-06-02,0.0249,0.0026,0.00315
2006-06-05,-6e-04,-0.00546666666666667,-0.00405
2006-06-06,-0.0417,-0.00426666666666667,0.0058
2006-06-07,-0.0161,0.00156666666666667,-0.00415
2006-06-08,-0.0672,0.000266666666666665,0.0136
2006-06-09,0.0482,0.00683333333333333,-0.004
2006-06-12,-0.0098,4e-04,-3e-04
2006-06-13,-0.0407,-0.00366666666666667,0.00545
2006-06-14,0.0199,0.0015,5e-04
2006-06-15,0.049,0.00373333333333333,-0.0018
2006-06-16,-2e-04,0,0
2006-06-19,0.0096,0.00213333333333333,-0.00395
2006-06-20,0.0193,-0.00536666666666667,0.00245
2006-06-21,0.0191,-0.00233333333333333,-0.00565
2006-06-22,8e-04,-0.00233333333333333,-0.00615
2006-06-23,-0.0097,0.000300000000000002,-0.000800000000000002
2006-06-26,-0.0092,-0.00663333333333333,-8e-04
2006-06-27,-0.0042,-0.00126666666666667,0.0022
2006-06-28,-0.0011,0.001,-3e-04
2006-06-29,0.0268,-0.0045,-0.00695
2006-06-30,0.0224,0.0032,-0.01215
2006-07-03,0.0088,-0.00353333333333333,-0.00645
2006-07-04,-0.0017,-0.00466666666666667,0.0012
2006-07-05,-0.0206,-0.00103333333333333,0.00225
2006-07-06,0.0144,-0.0029,0.00025
2006-07-07,0.0052,-0.00293333333333333,-0.0052
2006-07-10,-4e-04,-0.00333333333333333,0.00135
2006-07-11,-0.0039,0.000166666666666667,-7e-04
2006-07-12,0.0149,0.0084,-0.00755
2006-07-13,-0.0297,-0.00143333333333333,0.00495
2006-07-14,-0.014,-0.00416666666666667,0.0047
2006-07-17,-0.0201,6.66666666666663e-05,-0.00225
2006-07-18,-0.0015,-0.00203333333333333,0.00455
2006-07-19,0.0268,0.0089,4.99999999999997e-05
2006-07-20,-0.0135,-0.00176666666666667,-0.00305
2006-07-21,-0.017,0.00503333333333333,0.0031
2006-07-24,0.009,3e-04,0.00325
2006-07-25,0.0025,0.0017,-0.00325
2006-07-26,0.0067,-0.00416666666666667,-0.00715
2006-07-27,0.013,0.00566666666666667,-0.00075
2006-07-28,-0.0048,-0.00153333333333333,-0.00075
2006-07-31,0.0072,-0.0109,-0.0019
2006-08-01,-0.0131,-0.00163333333333333,-0.00025
2006-08-02,0.0076,-0.0016,0.003
2006-08-03,-0.0038,0.000766666666666667,-0.00745
2006-08-04,0.0141,0.00173333333333333,-0.002
2006-08-07,-0.0155,0.00533333333333333,0.0039
2006-08-08,0.0051,0.00243333333333333,0.0022
2006-08-09,-2e-04,0,0
2006-08-10,-0.0125,0.00186666666666667,0.0018
2006-08-11,0.0076,0.00433333333333333,-0.00235
2006-08-14,0.004,0.0061,0.00225
2006-08-15,0.0084,-0.0012,6e-04
2006-08-16,0.006,0.0022,-0.0076
2006-08-17,0.0141,-0.0015,0.0012
2006-08-18,-0.0052,-0.0019,0.00365
2006-08-21,0.0229,-0.00166666666666667,-0.000249999999999999
2006-08-22,0.0115,-0.0015,-0.0021
2006-08-23,-0.0155,-0.00156666666666667,-0.0034
2006-08-24,1e-04,0.00316666666666667,0.0078
2006-08-25,0.0045,-0.00156666666666667,-0.00185
2006-08-28,0.0083,8e-04,0.0029
2006-08-29,-0.0128,-0.00323333333333333,-0.00425
2006-08-30,0.0172,-0.000433333333333332,-0.00335
2006-08-31,-0.0046,-0.0054,-0.0016
2006-09-01,0.0115,-0.00193333333333333,0.00205
2006-09-04,0.0131,8e-04,0.00325
2006-09-05,-0.0021,-0.00106666666666667,-0.00785
2006-09-06,-0.003,0.00216666666666667,-0.00285
2006-09-07,-0.0224,-0.00103333333333333,3e-04
2006-09-08,-0.0078,0.0018,0.0071
2006-09-11,-0.0301,-0.000966666666666668,0.0038
2006-09-12,0.0096,0.00213333333333333,-0.0048
2006-09-13,0.0025,3.33333333333331e-05,0.00055
2006-09-14,0.007,-0.000966666666666666,-0.00035
2006-09-15,-0.0044,0.00186666666666667,0.00115
2006-09-18,0.0031,0.00486666666666667,0.006
2006-09-19,0.0044,-3.33333333333337e-05,0.0069
2006-09-20,0.0049,0.00176666666666667,-0.00435
2006-09-21,0.0117,0.00553333333333333,0.00335
2006-09-22,0.0054,0.000466666666666667,0.00205
2006-09-25,-2e-04,0,0
2006-09-26,0.0067,0.00586666666666667,-0.0067
2006-09-27,0.0037,0.00453333333333333,-0.0029
2006-09-28,0.0106,0.0019,0.00545
2006-09-29,-0.0054,0.00176666666666667,-0.0012
2006-10-02,0.0079,0.0017,0.0048
2006-10-03,-0.0126,0.0052,-2e-04
2006-10-04,0.004,-0.00136666666666667,-0.00265
2006-10-05,0.0046,-0.0058,0.00095
2006-10-06,0.0014,0.00253333333333333,0.0041
2006-10-09,0.0124,0.00103333333333333,2e-04
2006-10-10,9e-04,-0.00176666666666667,-0.0029
2006-10-11,-0.0055,-0.00966666666666667,-0.00405
2006-10-12,0.003,0.00706666666666667,-5e-04
2006-10-13,0.0037,0.00103333333333333,0.00255
2006-10-16,0.0142,-0.0022,-0.00175
2006-10-17,4e-04,0.0027,-0.00915
2006-10-18,0.0021,0.000266666666666667,0.00545
2006-10-19,0.0017,-0.0013,0.0048
2006-10-20,0.0033,0.0031,-0.00075
2006-10-23,0.0054,-0.003,0.00315
2006-10-24,0.0025,-0.0025,0.0039
2006-10-25,-0.0021,-0.00363333333333333,-0.00325
2006-10-26,-0.0121,-0.00226666666666667,0.0033
2006-10-27,-0.0067,-0.0038,-0.00095
2006-10-30,0.0057,-0.0023,-0.00555
2006-10-31,0.0057,-0.003,-0.00105
2006-11-01,0.011,0.0023,-4.99999999999997e-05
2006-11-02,-0.0033,0.00486666666666667,0.0044
2006-11-03,0.0025,-0.0073,0.00475
2006-11-06,0.0149,-0.0018,-0.00355
2006-11-07,0.0028,-6e-04,-0.00135
2006-11-08,-0.0031,-0.00793333333333333,-0.00395
2006-11-09,-0.0115,-0.0024,-0.00415
2006-11-10,0.0054,0.00936666666666667,0.00015
2006-11-13,-0.0108,-0.000366666666666667,0.0027
2006-11-14,0.0043,-0.000933333333333333,0.0032
2006-11-15,-9e-04,-0.000733333333333333,-0.0012
2006-11-16,-0.0097,0.00453333333333333,0.00305
2006-11-17,-0.0108,0.003,0.0011
2006-11-20,0.0177,-0.00316666666666667,0.00395
2006-11-21,0.0077,0.00213333333333333,-0.0023
2006-11-22,0.0043,9.99999999999994e-05,-0.006
2006-11-23,-0.0019,-0.0026,0.0045
2006-11-24,0.0053,-0.0037,0.0019
2006-11-27,-0.0075,0.00353333333333333,0.00035
2006-11-28,-0.0106,0.0046,-0.0022
2006-11-29,0.0052,-0.00343333333333333,0.007
2006-11-30,0.0106,0.004,-0.00175
2006-12-01,0.0048,0.00356666666666667,0.0015
2006-12-04,1e-04,0.00466666666666667,0.0034
2006-12-05,0.0047,-0.000233333333333333,-0.00025
2006-12-06,-0.0104,0.001,-0.01075
2006-12-07,-0.004,-0.00153333333333333,0.00585
2006-12-08,-0.0043,-9e-04,-0.0025
2006-12-11,-0.0022,-0.00326666666666667,-0.00485
2006-12-12,-0.0065,0.0023,0.00905
2006-12-13,0.0064,0.00243333333333333,-0.004
2006-12-14,0.0105,0.00316666666666667,-0.00405
2006-12-15,0.0074,0.00296666666666667,-0.00055
2006-12-18,-7e-04,-0.0066,0.01005
2006-12-19,-0.001,0.00266666666666667,0.00015
2006-12-20,0.0133,0.00163333333333333,0.00155
2006-12-21,0.0152,-0.0016,-0.00245
2006-12-22,-0.0081,-4e-04,-0.0081
2006-12-25,-2e-04,0,0
2006-12-26,-2e-04,0,0
2006-12-27,0.0119,-0.0025,0.00105
2006-12-28,0.0019,-0.00506666666666667,-1e-04
2006-12-29,-0.0026,0.00713333333333333,-0.00485
2007-01-01,-2e-04,0,0
2007-01-02,0.0094,0.00566666666666667,-0.00565
2007-01-03,-0.0226,-0.002,0.00105
2007-01-04,-0.0166,-0.00186666666666667,0.00265
2007-01-05,0.0023,-0.0016,-0.0089
2007-01-08,0.0068,-0.00236666666666667,0.00215
2007-01-09,0.0076,0.00246666666666667,-0.0067
2007-01-10,-0.003,0.0098,-6e-04
2007-01-11,0.0055,0.00256666666666667,0.00315
2007-01-12,0.0091,0.000299999999999998,0.00195
2007-01-15,0.0113,0.00133333333333333,0.00135
2007-01-16,-0.0018,0.002,0.00215
2007-01-17,-0.0072,-0.00293333333333333,0.0071
2007-01-18,0.0098,0.000900000000000001,0.0075
2007-01-19,-0.0126,-4e-04,-0.0053
2007-01-22,0.0086,0.00253333333333333,0.0055
2007-01-23,-0.0017,-0.0025,5e-04
2007-01-24,0.0132,-0.003,0.0046
2007-01-25,0.0048,0.00123333333333333,-0.00275
2007-01-26,-0.0079,9e-04,-0.0045
2007-01-29,-0.0016,0.00236666666666667,0.0049
2007-01-30,0.0053,0.00183333333333333,-0.00045
2007-01-31,-0.0016,0.000733333333333333,-0.004
2007-02-01,0.0128,0.00503333333333333,0.0022
2007-02-02,-0.0042,0.000866666666666667,-0.0075
2007-02-05,-0.0031,0.00223333333333333,-0.0013
2007-02-06,0.0125,-0.00173333333333333,0.0023
2007-02-07,-9e-04,0.0057,0.0047
2007-02-08,-0.0126,-0.00743333333333333,0.0039
2007-02-09,0.0025,0.00606666666666667,-0.0039
2007-02-12,0.0059,0.00676666666666667,-0.0015
2007-02-13,0.0076,-0.000266666666666666,-0.00015
2007-02-14,0.0108,0.0046,0.00865
2007-02-15,0.0077,-0.00103333333333333,-0.0021
2007-02-16,-6e-04,9e-04,-0.00095
2007-02-19,0.0041,-0.00516666666666667,-0.00835
2007-02-20,-0.0043,-0.00436666666666667,0.00325
2007-02-21,-0.0081,-0.000400000000000001,-0.0034
2007-02-22,0.0145,-0.00226666666666667,0.00085
2007-02-23,0.0033,-0.00226666666666667,4.33680868994202e-19
2007-02-26,0.006,-0.00466666666666667,-0.00215
2007-02-27,-0.0324,-0.00843333333333333,-0.0028
2007-02-28,-0.0111,-0.000433333333333332,-0.00345
2007-03-01,-0.0182,0.00396666666666667,0.0063
2007-03-02,0.0086,-0.00593333333333333,-0.0063
2007-03-05,-0.0253,-0.00856666666666667,0.016
2007-03-06,0.0121,0.00816666666666667,-0.00625
2007-03-07,0.0019,-0.00346666666666667,0.0028
2007-03-08,0.013,0.0046,-5e-04
2007-03-09,0.0117,-0.0026,-0.00375
2007-03-12,0.0073,-0.000133333333333334,0.0045
2007-03-13,-0.0064,-0.0015,0.00115
2007-03-14,-0.0238,-0.00783333333333333,0.00335
2007-03-15,0.016,0.00286666666666667,-0.0071
2007-03-16,0.0076,0.0035,-2e-04
2007-03-19,0.0122,0.00516666666666667,-0.00375
2007-03-20,0.0074,-0.00236666666666667,-0.000799999999999999
2007-03-21,-2e-04,0,0
2007-03-22,0.0109,0.00566666666666667,0.00355
2007-03-23,0.0094,0.0019,0.0066
2007-03-26,-0.0059,-0.00233333333333333,0.0012
2007-03-27,0.0029,-0.00643333333333333,-8e-04
2007-03-28,-6e-04,0.00286666666666667,0.0013
2007-03-29,0.0117,-3e-04,0.00205
2007-03-30,0.0049,3.33333333333334e-05,0.00595
2007-04-02,0.0053,0.0029,-0.00355
2007-04-03,0.0052,-2e-04,-0.00755
2007-04-04,-0.0018,-0.00156666666666667,-0.0025
2007-04-05,0.0013,0.00463333333333333,-0.0028
2007-04-06,-2e-04,0,0
2007-04-09,-2e-04,0,0
2007-04-10,0.0116,0.000899999999999999,-0.00285
2007-04-11,-0.0088,-0.0085,0.0012
2007-04-12,0.0064,-0.00736666666666667,0.006
2007-04-13,0.0109,0.00316666666666667,3e-04
2007-04-16,0.009,-0.00336666666666667,0.00755
2007-04-17,0.0043,-0.0013,-0.002
2007-04-18,-0.0129,-0.0023,0.0018
2007-04-19,-0.002,-0.0035,0.0015
2007-04-20,0.0098,0.00316666666666667,0.00305
2007-04-23,0.0045,0.00136666666666667,-0.0027
2007-04-24,-0.0126,0.00503333333333333,0.0022
2007-04-25,0.0024,0.000133333333333333,0.0011
2007-04-26,-0.0054,-0.0026,-0.0041
2007-04-27,-2e-04,0,0
2007-04-30,0.0031,0.00346666666666667,5e-04
2007-05-01,-2e-04,0,0
2007-05-02,0.0054,0.0027,-0.0037
2007-05-03,-0.002,-0.000266666666666666,6e-04
2007-05-04,0.0128,0.00123333333333333,0.000750000000000001
2007-05-07,0.006,0.000933333333333333,0.00035
2007-05-08,-0.0226,-0.000366666666666667,0.0046
2007-05-09,0.0066,0.000299999999999999,-5e-04
2007-05-10,0.0028,0.000566666666666667,8e-04
2007-05-11,0.0079,-0.005,-9e-04
2007-05-14,-0.0205,-0.00156666666666667,-0.00415
2007-05-15,-0.0015,-0.0116,-4e-04
2007-05-16,-7e-04,-0.00246666666666667,-0.0026
2007-05-17,-0.006,-0.00816666666666667,0.0023
2007-05-18,0.0157,0.00616666666666667,5e-04
2007-05-21,0.0108,-0.0017,0.0012
